Date,Timestamp,Open,High,Low,Close,Volume
20070628,00:00:00,1.34536,1.34788,1.34233,1.34363,630253.703191876
20070629,00:00:00,1.34359,1.35404,1.34284,1.35397,401150.102100611
20070701,00:00:00,1.35358,1.35465,1.35337,1.35343,241188.501171231
20070702,00:00:00,1.35344,1.36374,1.35258,1.36187,613119.703098714
20070703,00:00:00,1.36193,1.36323,1.35833,1.36054,605410.702879131
20070704,00:00:00,1.36061,1.36299,1.36044,1.36159,602458.202893615
20070705,00:00:00,1.36164,1.36574,1.35784,1.35922,616735.203261733
20070706,00:00:00,1.35931,1.36396,1.35678,1.36253,566390.00245142
20070708,00:00:00,1.36319,1.36337,1.36215,1.36237,45756.8002177477
20070709,00:00:00,1.3624,1.36372,1.36086,1.36203,574519.202700078
20070710,00:00:00,1.36196,1.37822,1.35935,1.37429,595630.703047574
20070711,00:00:00,1.37419,1.37795,1.37299,1.37443,605041.603160203
20070712,00:00:00,1.37437,1.37971,1.37419,1.37823,595202.502938211
20070713,00:00:00,1.37817,1.38103,1.37621,1.37811,358619.901740611
20070715,00:00:00,1.37837,1.37855,1.37676,1.3775,237719.001163125
20070716,00:00:00,1.37749,1.38019,1.37603,1.37733,519774.202527702
20070717,00:00:00,1.37734,1.37974,1.3758,1.37935,539368.802780807
20070718,00:00:00,1.37932,1.3831,1.37565,1.38045,556303.502537131
20070719,00:00:00,1.38044,1.38284,1.37852,1.37968,552985.502786219
20070720,00:00:00,1.37955,1.38418,1.37777,1.38251,777428.403711259
20070722,00:00:00,1.38334,1.38438,1.38268,1.38364,240408.201194644
20070723,00:00:00,1.38357,1.38452,1.37912,1.37982,860822.993950129
20070724,00:00:00,1.37997,1.38515,1.37951,1.38195,862692.596554518
20070725,00:00:00,1.38179,1.38251,1.36944,1.37203,859919.441058874
20070726,00:00:00,1.372,1.37714,1.36888,1.37502,859175.85643959
20070727,00:00:00,1.37499,1.37521,1.36239,1.36306,829385.227918029
20070729,00:00:00,1.36206,1.36415,1.36058,1.36322,33563.8440393209
20070730,00:00:00,1.36321,1.37274,1.36175,1.37197,860957.278380036
20070731,00:00:00,1.37197,1.3724,1.36636,1.36711,863489.72835803
20070801,00:00:00,1.3671,1.37099,1.36363,1.36642,858923.225658417
20070802,00:00:00,1.36625,1.37063,1.36478,1.37024,862263.346401334
20070803,00:00:00,1.37024,1.38178,1.36811,1.37698,828126.689984918
20070805,00:00:00,1.3786,1.38387,1.3786,1.38163,33186.7880346775
20070806,00:00:00,1.38176,1.38386,1.37764,1.3808,861623.587969899
20070807,00:00:00,1.38098,1.38132,1.37314,1.37496,859596.656401992
20070808,00:00:00,1.37526,1.38259,1.37185,1.37993,861340.497958899
20070809,00:00:00,1.37984,1.38167,1.36533,1.36624,860358.566451192
20070810,00:00:00,1.36655,1.37049,1.36406,1.36907,781836.80734396
20070812,00:00:00,1.36887,1.36936,1.3678,1.36897,76149.0971215963
20070813,00:00:00,1.36883,1.37091,1.35974,1.36069,859343.106977224
20070814,00:00:00,1.36062,1.3625,1.35238,1.35295,859345.326551199
20070815,00:00:00,1.353,1.35319,1.34127,1.34281,857494.500620961
20070816,00:00:00,1.34292,1.34464,1.33594,1.34285,857247.213646293
20070817,00:00:00,1.3425,1.3546,1.33691,1.34721,782456.760374188
20070819,00:00:00,1.3476,1.3489,1.34705,1.34705,77242.1441264153
20070820,00:00:00,1.34734,1.35076,1.34573,1.3471,856476.063964486
20070821,00:00:00,1.3471,1.35203,1.34485,1.34658,854998.085028052
20070822,00:00:00,1.34635,1.35576,1.34459,1.35456,860180.281998277
20070823,00:00:00,1.35477,1.35879,1.35324,1.3561,861210.278846145
20070824,00:00:00,1.35613,1.36828,1.35497,1.36725,782098.553401828
20070826,00:00:00,1.36745,1.36814,1.36612,1.36777,76167.9941498041
20070827,00:00:00,1.36777,1.36852,1.36303,1.36343,859784.247996569
20070828,00:00:00,1.3634,1.36799,1.35698,1.3574,854761.000493288
20070829,00:00:00,1.3576,1.36802,1.3557,1.36682,862036.975004435
20070830,00:00:00,1.36671,1.3672,1.35883,1.36674,861215.26768291
20070831,00:00:00,1.36669,1.37191,1.36158,1.36265,779867.597563624
20070902,00:00:00,1.36276,1.36349,1.36223,1.36308,77001.394156456
20070903,00:00:00,1.36299,1.36541,1.36017,1.36109,858945.816057324
20070904,00:00:00,1.36094,1.36256,1.3548,1.36221,854540.57596159
20070905,00:00:00,1.36209,1.36712,1.3566,1.36506,857962.538102388
20070906,00:00:00,1.36498,1.37098,1.36308,1.36902,858970.624521136
20070907,00:00:00,1.36906,1.37978,1.36601,1.37657,783400.923961043
20070909,00:00:00,1.37681,1.37851,1.37659,1.37772,75144.3501355648
20070910,00:00:00,1.37743,1.38143,1.37644,1.37907,859297.827525854
20070911,00:00:00,1.37906,1.38482,1.37756,1.38372,862666.775697351
20070912,00:00:00,1.38352,1.39141,1.38207,1.38928,858036.581910849
20070913,00:00:00,1.38923,1.39265,1.386,1.3871,858054.341566443
20070914,00:00:00,1.38696,1.38947,1.38414,1.38728,826836.538030744
20070916,00:00:00,1.3868,1.38727,1.38522,1.38585,33145.6001210213
20070917,00:00:00,1.38589,1.38899,1.38474,1.38649,858047.822579503
20070918,00:00:00,1.3865,1.39889,1.38271,1.39748,863957.437454939
20070919,00:00:00,1.39726,1.39867,1.39323,1.39722,861869.634957194
20070920,00:00:00,1.39717,1.40993,1.39659,1.4067,859777.000746369
20070921,00:00:00,1.40669,1.41195,1.40394,1.40885,779962.098131299
20070923,00:00:00,1.40901,1.40938,1.40811,1.40901,78164.9441151619
20070924,00:00:00,1.40897,1.41293,1.40653,1.40704,858135.163208485
20070925,00:00:00,1.4071,1.41628,1.40567,1.41454,867051.663158655
20070926,00:00:00,1.4145,1.41556,1.41084,1.41263,863585.770053267
20070927,00:00:00,1.41268,1.41892,1.41195,1.41544,861774.354243517
20070928,00:00:00,1.41537,1.42772,1.41462,1.42656,828987.189076304
20070930,00:00:00,1.42723,1.42808,1.42604,1.42671,33058.3500922918
20071001,00:00:00,1.42678,1.42751,1.42075,1.42299,861465.885123611
20071002,00:00:00,1.42329,1.42389,1.41353,1.41517,864020.75660181
20071003,00:00:00,1.41512,1.42012,1.40791,1.40961,865640.138146162
20071004,00:00:00,1.40947,1.41488,1.40641,1.41342,864407.29769218
20071005,00:00:00,1.41336,1.41569,1.40313,1.41336,829247.831956148
20071007,00:00:00,1.4134,1.41526,1.41335,1.41481,32420.600088954
20071008,00:00:00,1.41468,1.41487,1.40321,1.4044,863947.58515811
20071009,00:00:00,1.40434,1.41147,1.40093,1.41049,863695.081088066
20071010,00:00:00,1.41067,1.41715,1.40914,1.41373,864942.187616467
20071011,00:00:00,1.4137,1.42402,1.41318,1.41973,868383.062619209
20071012,00:00:00,1.41982,1.42125,1.41522,1.41763,788171.046491981
20071014,00:00:00,1.41745,1.41866,1.41609,1.41649,76941.862701416
20071015,00:00:00,1.4164,1.42429,1.41559,1.4198,864637.631176949
20071016,00:00:00,1.42043,1.42265,1.41397,1.41742,864182.787733674
20071017,00:00:00,1.41751,1.42301,1.41562,1.42045,866204.687638402
20071018,00:00:00,1.4204,1.43097,1.41921,1.42893,864422.406137466
20071019,00:00:00,1.42905,1.43179,1.42426,1.42985,829114.625604153
20071021,00:00:00,1.43037,1.43501,1.43037,1.43364,33973.0375635624
20071022,00:00:00,1.43364,1.43437,1.41231,1.41747,865109.237672687
20071023,00:00:00,1.4174,1.42782,1.41687,1.42545,859710.668747306
20071024,00:00:00,1.4254,1.42698,1.41873,1.42599,861285.493772388
20071025,00:00:00,1.42583,1.43443,1.42436,1.43223,860972.284636617
20071026,00:00:00,1.43222,1.43953,1.43137,1.43908,827539.500130177
20071028,00:00:00,1.44146,1.44221,1.43989,1.44021,33298.2375359535
20071029,00:00:00,1.44037,1.44378,1.43738,1.44153,862371.321689963
20071030,00:00:00,1.44135,1.44428,1.43717,1.44369,861946.546141744
20071031,00:00:00,1.44376,1.45035,1.44172,1.44695,860596.153182268
20071101,00:00:00,1.44688,1.44788,1.43995,1.4423,862782.780676365
20071102,00:00:00,1.44234,1.45273,1.44184,1.45033,783356.737069845
20071104,00:00:00,1.45132,1.45234,1.4499,1.45023,52849.8000751734
20071105,00:00:00,1.45002,1.45095,1.44406,1.4475,860877.846191168
20071106,00:00:00,1.44746,1.45706,1.44654,1.45593,860608.15924871
20071107,00:00:00,1.45623,1.47294,1.45495,1.46203,856154.525240183
20071108,00:00:00,1.46218,1.47027,1.46159,1.46762,859169.450293779
20071109,00:00:00,1.46761,1.47519,1.46286,1.46725,834365.778196812
20071111,00:00:00,1.46701,1.46758,1.46322,1.46558,21379.8000410795
20071112,00:00:00,1.46544,1.46632,1.45168,1.45178,862021.240112543
20071113,00:00:00,1.4521,1.46325,1.45172,1.46182,854514.865842462
20071114,00:00:00,1.46171,1.47245,1.46092,1.46492,860939.583665967
20071115,00:00:00,1.4649,1.47038,1.46009,1.46174,860134.503290892
20071116,00:00:00,1.46181,1.46721,1.45786,1.46584,836871.162781477
20071118,00:00:00,1.46689,1.46733,1.46618,1.4667,22168.5000585318
20071119,00:00:00,1.46682,1.46884,1.4617,1.46656,859446.378215909
20071120,00:00:00,1.46657,1.48517,1.46303,1.48295,858034.129730821
20071121,00:00:00,1.48294,1.48689,1.47707,1.48547,855784.514318705
20071122,00:00:00,1.48551,1.4873,1.48185,1.48502,857259.09420228
20071123,00:00:00,1.48495,1.49646,1.47816,1.48358,802921.753637671
20071125,00:00:00,1.48193,1.48381,1.48159,1.48322,53347.9001320601
20071126,00:00:00,1.48342,1.48869,1.48011,1.4871,858794.016258955
20071127,00:00:00,1.48707,1.49078,1.48061,1.48332,855812.601835608
20071128,00:00:00,1.48337,1.48579,1.47078,1.48372,857912.608370423
20071129,00:00:00,1.48368,1.48442,1.47188,1.47561,861007.641812205
20071130,00:00:00,1.47552,1.47849,1.46231,1.46313,840515.848246455
20071202,00:00:00,1.4636,1.46653,1.46338,1.46583,21022.9000529051
20071203,00:00:00,1.46585,1.47077,1.4618,1.46682,856373.907251835
20071204,00:00:00,1.46673,1.47688,1.46315,1.47609,861667.742359996
20071205,00:00:00,1.47599,1.47701,1.45905,1.45932,859866.260718346
20071206,00:00:00,1.4595,1.46593,1.45234,1.4655,856402.035768986
20071207,00:00:00,1.46557,1.46725,1.45946,1.46534,839479.601141691
20071209,00:00:00,1.46539,1.46581,1.46443,1.46508,20856.1500483751
20071210,00:00:00,1.46512,1.47356,1.46361,1.47072,858247.92626965
20071211,00:00:00,1.47061,1.47506,1.46378,1.46586,863510.178283334
20071212,00:00:00,1.46609,1.4748,1.46469,1.4711,861805.147909164
20071213,00:00:00,1.47108,1.47379,1.45742,1.46248,863397.311769843
20071214,00:00:00,1.46246,1.46578,1.44094,1.44282,808360.904113889
20071216,00:00:00,1.43892,1.44173,1.43838,1.44139,53530.7251204252
20071217,00:00:00,1.44144,1.44521,1.43273,1.44084,859485.157489419
20071218,00:00:00,1.44101,1.44357,1.43639,1.44166,861210.060635448
20071219,00:00:00,1.44167,1.44235,1.43229,1.43797,862917.487188697
20071220,00:00:00,1.43817,1.43899,1.43073,1.43292,861021.677131772
20071221,00:00:00,1.43289,1.44101,1.43218,1.43772,839524.756555557
20071223,00:00:00,1.43738,1.43824,1.43643,1.43724,21344.0500559807
20071224,00:00:00,1.43763,1.44129,1.43692,1.43933,863321.882817507
20071225,00:00:00,1.43938,1.44205,1.43825,1.4394,861617.521377087
20071226,00:00:00,1.43936,1.45058,1.43866,1.44819,862873.180529356
20071227,00:00:00,1.44846,1.46411,1.44643,1.46082,858463.037128687
20071228,00:00:00,1.46094,1.47273,1.45873,1.4721,840526.470102906
20071230,00:00:00,1.47133,1.47351,1.47022,1.47312,21852.4500346184
20071231,00:00:00,1.47344,1.47491,1.45651,1.45844,862314.058666945
20080101,00:00:00,1.45841,1.46285,1.45718,1.46174,860346.628316641
20080102,00:00:00,1.46172,1.4749,1.45925,1.4714,861171.595273256
20080103,00:00:00,1.47142,1.47807,1.46842,1.47411,861327.316738129
20080104,00:00:00,1.47404,1.48241,1.4691,1.47397,808796.635577679
20080106,00:00:00,1.47452,1.47547,1.47404,1.47472,52741.5691149235
20080107,00:00:00,1.47483,1.47494,1.46557,1.46802,862234.872213364
20080108,00:00:00,1.4681,1.47428,1.46754,1.47042,862930.040127158
20080109,00:00:00,1.4705,1.47427,1.46357,1.46584,859026.625009775
20080110,00:00:00,1.46582,1.48133,1.46387,1.4798,863844.788419127
20080111,00:00:00,1.47976,1.4819,1.47585,1.47717,839643.272200584
20080113,00:00:00,1.47797,1.48159,1.47779,1.48029,21287.2380692959
20080114,00:00:00,1.48035,1.49146,1.47931,1.48644,865715.358173728
20080115,00:00:00,1.48647,1.49219,1.47698,1.4799,867003.103701711
20080116,00:00:00,1.4799,1.48583,1.45923,1.4659,865265.162152886
20080117,00:00:00,1.46598,1.47141,1.45863,1.46362,861326.690658808
20080118,00:00:00,1.4636,1.46941,1.45982,1.46168,837042.492557764
20080120,00:00:00,1.46029,1.46042,1.45849,1.45942,21281.6940312386
20080121,00:00:00,1.45941,1.45977,1.44085,1.44158,862669.169128656
20080122,00:00:00,1.44154,1.4684,1.43621,1.4642,862350.010654926
20080123,00:00:00,1.46419,1.46518,1.45072,1.46262,864527.791669011
20080124,00:00:00,1.46253,1.47779,1.45874,1.47685,865028.137057304
20080125,00:00:00,1.47672,1.47736,1.46567,1.46807,810514.634392858
20080127,00:00:00,1.46779,1.47084,1.46736,1.4689,51863.1755808592
20080128,00:00:00,1.46886,1.47977,1.46588,1.47847,869726.749437213
20080129,00:00:00,1.47831,1.4788,1.47346,1.47659,867312.948427916
20080130,00:00:00,1.47666,1.49073,1.47508,1.48247,870129.031934261
20080131,00:00:00,1.48246,1.49137,1.47994,1.48619,869326.208360553
20080201,00:00:00,1.48596,1.49468,1.47839,1.47995,845760.280537128
20080203,00:00:00,1.48036,1.48057,1.47895,1.48011,22456.3470265865
20080204,00:00:00,1.47997,1.48482,1.47889,1.48243,864405.153014779
20080205,00:00:00,1.48232,1.48314,1.46185,1.46334,867846.061529756
20080206,00:00:00,1.46316,1.46699,1.45877,1.46114,868254.980959177
20080207,00:00:00,1.46119,1.46513,1.44366,1.44742,863657.940922856
20080208,00:00:00,1.44737,1.45475,1.44467,1.4503,845777.869341493
20080210,00:00:00,1.45127,1.45279,1.45076,1.45234,22297.4000520706
20080211,00:00:00,1.45228,1.45786,1.44788,1.44972,867693.002963901
20080212,00:00:00,1.44974,1.46141,1.44923,1.4578,870135.901936054
20080213,00:00:00,1.45778,1.45988,1.45307,1.4552,867079.827878118
20080214,00:00:00,1.45526,1.46475,1.45457,1.46391,868501.132312417
20080215,00:00:00,1.46409,1.47084,1.46266,1.46802,815330.717238188
20080217,00:00:00,1.4679,1.46806,1.46626,1.46708,53412.594081521
20080218,00:00:00,1.46712,1.46901,1.46081,1.46478,865757.16242969
20080219,00:00:00,1.46468,1.4756,1.46378,1.47274,865977.676478267
20080220,00:00:00,1.47305,1.4733,1.46123,1.47207,862974.119350791
20080221,00:00:00,1.472,1.48366,1.46986,1.48108,865622.74796927
20080222,00:00:00,1.48095,1.48614,1.47847,1.48235,843257.060406208
20080224,00:00:00,1.48363,1.48396,1.48259,1.48307,21576.1000518799
20080225,00:00:00,1.48313,1.4844,1.47909,1.48303,866493.145869851
20080226,00:00:00,1.48312,1.50454,1.47754,1.49949,861186.907443762
20080227,00:00:00,1.49948,1.51435,1.49774,1.5115,858801.296782017
20080228,00:00:00,1.51132,1.52301,1.50706,1.51913,865316.644527197
20080229,00:00:00,1.51908,1.52383,1.51417,1.51762,842838.040672302
20080302,00:00:00,1.51928,1.52256,1.51854,1.51987,21862.9000393152
20080303,00:00:00,1.51987,1.52734,1.51554,1.51957,865630.90089798
20080304,00:00:00,1.51958,1.52467,1.51706,1.52044,867808.765931606
20080305,00:00:00,1.5204,1.53015,1.51425,1.52749,867431.766463876
20080306,00:00:00,1.52764,1.53957,1.52678,1.53792,867729.964069366
20080307,00:00:00,1.53811,1.54591,1.53138,1.5354,816864.781965256
20080309,00:00:00,1.53607,1.5403,1.53544,1.53924,76202.9631367922
20080310,00:00:00,1.5392,1.54003,1.53116,1.53352,867772.000458598
20080311,00:00:00,1.53349,1.54948,1.52812,1.53355,858351.568084717
20080312,00:00:00,1.53372,1.55725,1.53323,1.55386,865544.440982819
20080313,00:00:00,1.55392,1.56433,1.55181,1.56189,866621.885496259
20080314,00:00:00,1.56194,1.56869,1.55294,1.56714,786527.872296453
20080316,00:00:00,1.56745,1.57694,1.56709,1.57478,78433.0630954504
20080317,00:00:00,1.57478,1.59021,1.56859,1.57418,871966.478775382
20080318,00:00:00,1.57425,1.58311,1.56081,1.5653,867751.127831221
20080319,00:00:00,1.56519,1.57852,1.55808,1.56345,867845.597845197
20080320,00:00:00,1.56355,1.56404,1.53926,1.54357,865829.254566073
20080321,00:00:00,1.54324,1.54739,1.54014,1.54269,780506.350231767
20080323,00:00:00,1.54349,1.54389,1.54003,1.5403,77172.6941404343
20080324,00:00:00,1.5406,1.54543,1.53381,1.54316,867997.360504508
20080325,00:00:00,1.54311,1.56579,1.54079,1.5609,858460.982066393
20080326,00:00:00,1.56093,1.58582,1.55795,1.5819,855649.533620238
20080327,00:00:00,1.58185,1.58455,1.57237,1.58086,864265.986491442
20080328,00:00:00,1.58101,1.58387,1.57392,1.57918,831370.182911277
20080330,00:00:00,1.57956,1.57984,1.57931,1.57963,33080.0470323563
20080331,00:00:00,1.5796,1.58974,1.57444,1.57568,861612.497553945
20080401,00:00:00,1.57559,1.57857,1.55612,1.56168,863033.700386167
20080402,00:00:00,1.56158,1.57007,1.5531,1.56732,863773.469898939
20080403,00:00:00,1.56731,1.56858,1.55073,1.56599,862945.626571894
20080404,00:00:00,1.56575,1.57726,1.56345,1.57352,776120.600751996
20080406,00:00:00,1.57302,1.57375,1.57071,1.573,77925.9470915794
20080407,00:00:00,1.573,1.57308,1.56247,1.57058,864247.95149529
20080408,00:00:00,1.57074,1.57983,1.56718,1.56945,865798.107858062
20080409,00:00:00,1.5694,1.58645,1.56835,1.58162,864904.7715801
20080410,00:00:00,1.58155,1.59143,1.57221,1.57563,868850.827530622
20080411,00:00:00,1.57547,1.58564,1.5747,1.58091,786123.890876174
20080413,00:00:00,1.57834,1.57834,1.56913,1.57101,78137.0501257181
20080414,00:00:00,1.57097,1.58867,1.56684,1.58242,864804.256943464
20080415,00:00:00,1.58224,1.58754,1.57486,1.57846,868069.96935761
20080416,00:00:00,1.5785,1.59786,1.57746,1.59365,864136.959459305
20080417,00:00:00,1.59371,1.59826,1.58446,1.59046,866386.512984872
20080418,00:00:00,1.59037,1.59566,1.57092,1.5812,830158.571294904
20080420,00:00:00,1.58086,1.58207,1.57924,1.5808,33340.8875222206
20080421,00:00:00,1.58097,1.59466,1.5789,1.59096,867129.584962964
20080422,00:00:00,1.59117,1.60183,1.58307,1.59721,864492.900091171
20080423,00:00:00,1.5972,1.59977,1.58583,1.58804,868407.293851733
20080424,00:00:00,1.58795,1.58836,1.56331,1.56727,870701.355969429
20080425,00:00:00,1.56764,1.57063,1.55506,1.56276,832710.346972704
20080427,00:00:00,1.56242,1.56291,1.55892,1.56165,33497.450045228
20080428,00:00:00,1.56168,1.56924,1.55904,1.5654,866573.650440693
20080429,00:00:00,1.56534,1.56587,1.55384,1.55752,868191.414975166
20080430,00:00:00,1.55772,1.56415,1.55161,1.56241,865984.750444412
20080501,00:00:00,1.56238,1.56425,1.54273,1.54764,862966.111487031
20080502,00:00:00,1.54765,1.54978,1.53599,1.54218,832274.868347168
20080504,00:00:00,1.5427,1.54394,1.54204,1.54345,33123.3750360012
20080505,00:00:00,1.54332,1.55196,1.54232,1.55008,866147.159445047
20080506,00:00:00,1.55016,1.55945,1.54495,1.55162,865517.82874921
20080507,00:00:00,1.55161,1.55188,1.53312,1.53416,865953.763198614
20080508,00:00:00,1.53426,1.54407,1.52825,1.54032,865671.33012858
20080509,00:00:00,1.54045,1.54886,1.53889,1.54811,787279.991792232
20080511,00:00:00,1.54831,1.54831,1.54384,1.54656,76021.0126793385
20080512,00:00:00,1.54662,1.55699,1.53627,1.55301,861889.935731292
20080513,00:00:00,1.55298,1.55653,1.54275,1.54683,864942.112202555
20080514,00:00:00,1.5471,1.5486,1.53925,1.5464,864371.660493404
20080515,00:00:00,1.54648,1.5547,1.54173,1.54563,863493.095984578
20080516,00:00:00,1.54579,1.56019,1.54463,1.55748,831701.29058367
20080518,00:00:00,1.55779,1.5598,1.55687,1.55812,33370.5500359237
20080519,00:00:00,1.55802,1.56333,1.54811,1.55264,866521.174783736
20080520,00:00:00,1.55259,1.56796,1.55035,1.56472,864430.600648373
20080521,00:00:00,1.56458,1.57965,1.56287,1.57787,868732.932751
20080522,00:00:00,1.5779,1.5813,1.56893,1.573,868214.296651632
20080523,00:00:00,1.57318,1.57939,1.56947,1.57578,836042.124453127
20080525,00:00:00,1.57652,1.57831,1.57457,1.57776,32864.5500499606
20080526,00:00:00,1.57769,1.5791,1.57391,1.57763,865145.80457288
20080527,00:00:00,1.57781,1.58178,1.56695,1.56867,864792.094660372
20080528,00:00:00,1.56859,1.576,1.56056,1.56545,862335.952051222
20080529,00:00:00,1.56545,1.5662,1.548,1.5515,860090.705542624
20080530,00:00:00,1.5513,1.55682,1.54594,1.55499,786331.854411453
20080601,00:00:00,1.55512,1.55655,1.55455,1.55564,77590.9845843315
20080602,00:00:00,1.5557,1.55881,1.54845,1.5538,864369.680555552
20080603,00:00:00,1.55384,1.56275,1.54085,1.54489,861010.058679819
20080604,00:00:00,1.5448,1.54825,1.54157,1.5432,862259.525538772
20080605,00:00:00,1.54323,1.56045,1.53633,1.5595,862919.877115101
20080606,00:00:00,1.55928,1.5778,1.55691,1.57748,827268.323987663
20080608,00:00:00,1.57831,1.57986,1.57719,1.57792,32986.1225285828
20080609,00:00:00,1.57787,1.58432,1.5616,1.56469,861553.610987872
20080610,00:00:00,1.56495,1.56495,1.54371,1.54574,861815.177614778
20080611,00:00:00,1.54582,1.55868,1.54507,1.5558,861762.809019953
20080612,00:00:00,1.55585,1.55628,1.53764,1.54457,860957.355503976
20080613,00:00:00,1.54456,1.54621,1.53004,1.5377,832391.379522443
20080615,00:00:00,1.53826,1.54126,1.53779,1.53829,33412.6950017214
20080616,00:00:00,1.5383,1.55188,1.53433,1.54635,861788.814492941
20080617,00:00:00,1.54622,1.55514,1.54558,1.55152,863878.236611634
20080618,00:00:00,1.55156,1.55513,1.54598,1.5543,860651.882579416
20080619,00:00:00,1.55447,1.55863,1.54631,1.54961,859878.62157619
20080620,00:00:00,1.54983,1.5651,1.54878,1.56028,785669.87346825
20080622,00:00:00,1.56153,1.56357,1.55917,1.5602,76289.9275452793
20080623,00:00:00,1.56006,1.56268,1.54661,1.55202,860231.714583874
20080624,00:00:00,1.55192,1.56216,1.54876,1.5572,858961.611008406
20080625,00:00:00,1.55731,1.56872,1.55335,1.56626,859331.440669239
20080626,00:00:00,1.56656,1.57672,1.56249,1.57593,860820.929986179
20080627,00:00:00,1.57587,1.57924,1.57154,1.57906,829464.085550755
20080629,00:00:00,1.57789,1.57979,1.57701,1.57917,32626.9625300169
20080630,00:00:00,1.57894,1.58359,1.57271,1.5759,860010.085172474
20080701,00:00:00,1.57602,1.58249,1.5721,1.57872,857696.41606012
20080702,00:00:00,1.57871,1.58917,1.57736,1.58762,854162.016195863
20080703,00:00:00,1.58757,1.59117,1.56708,1.56833,855155.013163656
20080704,00:00:00,1.56823,1.57262,1.56524,1.57029,825010.071042567
20080706,00:00:00,1.57002,1.57064,1.56859,1.5693,32912.8000593185
20080707,00:00:00,1.56917,1.57533,1.56072,1.57226,858047.692084789
20080708,00:00:00,1.5723,1.57392,1.56333,1.56622,857477.888932496
20080709,00:00:00,1.56644,1.57494,1.56472,1.57282,855525.693739384
20080710,00:00:00,1.57315,1.58022,1.56876,1.5785,856472.856235713
20080711,00:00:00,1.5791,1.59472,1.57604,1.59368,781469.823999524
20080713,00:00:00,1.59498,1.59709,1.58954,1.5899,76514.3436352909
20080714,00:00:00,1.59008,1.5935,1.58392,1.58872,858248.795606494
20080715,00:00:00,1.58888,1.60389,1.58643,1.5915,860935.121880353
20080716,00:00:00,1.59157,1.59477,1.57985,1.58242,857409.550829023
20080717,00:00:00,1.58216,1.58929,1.57815,1.58502,859988.866396159
20080718,00:00:00,1.58501,1.58867,1.58035,1.58448,824338.97333324
20080720,00:00:00,1.58418,1.58461,1.58265,1.58422,33749.6000385284
20080721,00:00:00,1.58424,1.59313,1.58296,1.59103,856633.248425245
20080722,00:00:00,1.5913,1.59442,1.57536,1.57772,859914.765953004
20080723,00:00:00,1.57782,1.57989,1.56664,1.56812,859185.843993634
20080724,00:00:00,1.56809,1.57139,1.56253,1.5683,858251.287201196
20080725,00:00:00,1.56831,1.57537,1.56588,1.57043,823758.036930144
20080727,00:00:00,1.57047,1.57067,1.56801,1.56896,33585.4400792122
20080728,00:00:00,1.56909,1.57683,1.56809,1.57422,858583.002416134
20080729,00:00:00,1.57434,1.57573,1.55493,1.55882,857697.404423684
20080730,00:00:00,1.55877,1.56166,1.55183,1.55805,854064.768436879
20080731,00:00:00,1.55793,1.56995,1.55658,1.55812,855777.905708939
20080801,00:00:00,1.55825,1.55886,1.55142,1.55609,781399.196936131
20080803,00:00:00,1.55638,1.5579,1.55586,1.55658,76726.7871179581
20080804,00:00:00,1.55662,1.56306,1.55526,1.55638,858256.187549293
20080805,00:00:00,1.55624,1.55646,1.54442,1.5464,858722.314073533
20080806,00:00:00,1.5465,1.55167,1.53956,1.54195,850771.923941761
20080807,00:00:00,1.54205,1.55019,1.53068,1.53109,857908.232392997
20080808,00:00:00,1.53117,1.53128,1.4993,1.50032,823754.532488883
20080810,00:00:00,1.5,1.5,1.49026,1.49321,31973.4970378876
20080811,00:00:00,1.49333,1.50835,1.48786,1.49121,853893.752073497
20080812,00:00:00,1.49117,1.49646,1.48112,1.48911,856868.615428001
20080813,00:00:00,1.48891,1.49796,1.48397,1.48963,861116.572049707
20080814,00:00:00,1.48968,1.49499,1.47572,1.47726,858394.19038114
20080815,00:00:00,1.47727,1.47928,1.46554,1.46856,825480.862235963
20080817,00:00:00,1.46988,1.47009,1.4696,1.4699,31008.0440369844
20080818,00:00:00,1.46976,1.47679,1.4666,1.46944,857614.546023071
20080819,00:00:00,1.4694,1.48043,1.46272,1.47914,842389.529579222
20080820,00:00:00,1.47911,1.47985,1.46685,1.47499,854385.097473174
20080821,00:00:00,1.4749,1.49078,1.47398,1.4887,854233.362724394
20080822,00:00:00,1.48851,1.48949,1.47568,1.47909,778126.412080914
20080824,00:00:00,1.47803,1.47901,1.47737,1.47805,76131.8000773191
20080825,00:00:00,1.4781,1.48067,1.46921,1.47242,854598.285548687
20080826,00:00:00,1.4725,1.47269,1.45655,1.46429,862068.478356212
20080827,00:00:00,1.46437,1.47761,1.46419,1.4743,863736.392496556
20080828,00:00:00,1.47462,1.48103,1.46691,1.47013,866715.343727648
20080829,00:00:00,1.47026,1.47674,1.46368,1.46714,828355.95927462
20080831,00:00:00,1.46748,1.47198,1.46748,1.46967,33253.4409486055
20080901,00:00:00,1.46962,1.47029,1.45543,1.4581,864054.432366937
20080902,00:00:00,1.45808,1.45981,1.44626,1.44873,863668.213572681
20080903,00:00:00,1.44866,1.45219,1.43811,1.45129,865372.153504878
20080904,00:00:00,1.45134,1.45438,1.42108,1.42572,858690.365788162
20080905,00:00:00,1.42574,1.43462,1.41957,1.42666,787717.355568975
20080907,00:00:00,1.42658,1.43986,1.42658,1.43524,75586.9500956535
20080908,00:00:00,1.4351,1.4428,1.40516,1.4133,864570.749499142
